hotelId,HotelName,hotelDescription,HotelType,latLong,bedrooms,isBookable,POOL,PRIVATE_POOL,isFreeBreakfast,hotelStarRating,isFreeCancel,isPayLater,HotelUrl,price,StartDate,EndDate,NightStay,guestRating,totalReviews
4836998,Apex-Temple-Court-Hotel,"Located in London City Centre, this hotel is within a 10-minute walk of The Strand, St. Paul's Cathedral, and King's College London. Aldwych Theatre and Lyceum Theatre are also within 15 minutes. Blackfriars Underground Station is 7 minutes by foot and Temple Underground Station is 8 minutes. ",Hotel,"51.513617,-0.108428",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Apex-Temple-Court-Hotel.h4836998.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1292.97,21-Feb,28-Feb,7,4.7,"2,214"
18254908,Lansbury-Heritage-Hotel,"Located in Canary Wharf, this luxury hotel is 2 mi (3.2 km) from Excel Exhibition Centre and 2.7 mi (4.4 km) from Westfield Stratford City. London Stadium and Liverpool Street are also within 6 mi (10 km). Blackwall Station is 9 minutes by foot and Westferry Station is 11 minutes. ",Hotel,"51.50901,-0.0155",,TRUE,Pool,private pool,FALSE,4.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Lansbury-Heritage-Hotel.h18254908.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,906.69,21-Feb,28-Feb,7,4.7,293
847459,Collingham-Serviced-Apartments,"Located in Kensington, this apartment building is within a 15-minute walk of Cromwell Road and Natural History Museum. Kensington High Street and Imperial College London are also within 1 mi (2 km). Gloucester Road Underground Station is 7 minutes by foot and Earl's Court Station is 9 minutes. ",Apartment,"51.492098,-0.18787",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Collingham-Serviced-Apartments.h847459.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1028.7,21-Feb,28-Feb,7,4.5,610
25926,The-Royal-Horseguards,"Located in London City Centre, this luxury hotel is within a 10-minute walk of National Gallery, Churchill War Rooms, and Coca-Cola London Eye. Houses of Parliament and Westminster Abbey are also within 10 minutes. Embankment Station is only a 3-minute walk and Charing Cross Underground Station is 5 minutes. ",Hotel,"51.506056,-0.124322",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Royal-Horseguards.h25926.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1511.97,21-Feb,28-Feb,7,4.5,"1,525"
4190769,Grange-Tower-Bridge,"Situated in London's The City neighborhood, this hotel is close to Tower of London, Tower Bridge, and St. Paul's Cathedral. Area attractions also include Big Ben and Trafalgar Square.",Hotel,"51.511687,-0.070848",,TRUE,Pool,private pool,FALSE,4.5,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Grange-Tower-Bridge.h4190769.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1224.28,21-Feb,28-Feb,7,4.5,"1,269"
201089,Fraser-Suites-Queens-Gate,"Located in Kensington, this aparthotel is within 1 mi (2 km) of Natural History Museum and Harrods. Gloucester Road Underground Station is only a 3-minute walk and South Kensington Underground Station is 9 minutes. ",Apart hotel,"51.495314,-0.18101",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Fraser-Suites-Queens-Gate.h201089.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,957.44,21-Feb,28-Feb,7,4.3,631
530052,Grange-City-Hotel,"Situated in the City of London, the hotel is blocks from the Tower of London and Tower Hill tube station and 700 metres from Tower Bridge. London Theatres and St. Paul's Cathedral are within 2 km (1 mi).",Hotel,"51.510654,-0.076958",,TRUE,Pool,private pool,FALSE,5,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Grange-City-Hotel.h530052.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1224.28,21-Feb,28-Feb,7,4.2,"1,249"
17150967,Point-A-Hotel-London-Shoreditch,"Located in London City Centre, this hotel is within a 15-minute walk of Liverpool Street, Barbican Arts Centre, and Brick Lane. The Gherkin and St. Paul's Cathedral are also within 1 mi (2 km). Old Street Underground Station is 8 minutes by foot and Moorgate Underground Station is 8 minutes. ",Hotel,"51.52249,-0.08426",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Point-A-Hotel-London-Shoreditch.h17150967.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,712.35,21-Feb,28-Feb,7,4.1,941
7281877,Cheval-Three-Quays,"Located in London City Centre, this luxury apartment building is within 2 mi (3 km) of St. Paul's Cathedral, Tate Modern, and Barbican Arts Centre. The Strand and National Gallery are also within 3 mi (5 km). Monument Underground Station is 8 minutes by foot and Aldgate East Station is 15 minutes. ",Apartment,"51.508816,-0.081108",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Cheval-Three-Quays.h7281877.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1940.55,21-Feb,28-Feb,7,4.9,551
2379978,11-Cadogan-Gardens,"Located in London City Centre, this luxury hotel is within 2 mi (3 km) of Cromwell Road, Park Lane, and Apollo Victoria Theatre. Buckingham Palace and Houses of Parliament are also within 2 mi (3 km). St. James's Park Underground Station is 29 minutes by foot and Green Park Underground Station is 29 minutes. ",Hotel,"51.493553,-0.159543",,TRUE,Pool,private pool,FALSE,5,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-11-Cadogan-Gardens.h2379978.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,2009,21-Feb,28-Feb,7,4.3,273
559690,Club-Quarters-Hotel,"Located in the courtyard of historic Stationers Hall, this club-like hotel is within walking distance of the Tate Modern, the Museum of London, and Millennium Bridge.",Hotel,"51.513811,-0.101267",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Club-Quarters-Hotel.h559690.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1075.68,21-Feb,28-Feb,7,4.2,"4,060"
10634025,Notting-Hill-Apartments-by-BridgeStreet,"Located in Paddington, this apartment building is within 6 mi (10 km) of Kensington Palace, Kensington High Street, and Marble Arch. Park Lane and Oxford Street are also within 6 mi (10 km). ",Apartment,"51.512698,-0.193269",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Notting-Hill-Apartments-By-BridgeStreet.h10634025.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,811,21-Feb,28-Feb,7,4.3,83
28126,Caesar-Hotel,This glossy hotel is a three-street walk from London's Hyde Park and just 1.5 kilometers from both Oxford Street and the Victoria & Albert Museum; Knightsbridge is 2.5 kilometers away.,Hotel,"51.513538,-0.182624",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Caesar-Hotel.h28126.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,889.2,21-Feb,28-Feb,7,4,"2,222"
2607,Blakemore-Hyde-Park,"Located in London City Centre, this hotel is within a 15-minute walk of Kensington Palace and Kensington High Street. Park Lane and Imperial College London are also within 1 mi (2 km). Queensway Underground Station is 7 minutes by foot and Bayswater Underground Station is 8 minutes. ",Hotel,"51.512937,-0.18354",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Blakemore-Hyde-Park.h2607.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,880.68,21-Feb,28-Feb,7,4.1,773
898222,Knightsbridge-Hotel,"Located in London City Centre, this luxury hotel is within a 15-minute walk of Harrods, Natural History Museum, and Imperial College London. Cromwell Road and London Science Museum are also within 15 minutes. Knightsbridge Underground Station is 8 minutes by foot and South Kensington Underground Station is 13 minutes. ",Hotel,"51.498036,-0.164386",,TRUE,Pool,private pool,FALSE,5,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Knightsbridge-Hotel.h898222.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,2028,21-Feb,28-Feb,7,4.8,132
4461112,Best-Western-Plus-Seraphine-Hammersmith-Hotel,"Located in Hammersmith, this hotel is 0.3 mi (0.5 km) from Hammersmith Apollo and 2.2 mi (3.5 km) from Kensington Palace. Kensington High Street and Westfield London Shopping Centre are also within 6 mi (10 km). Goldhawk Road Underground Station is 18 minutes by foot and West Kensington Underground Station is 23 minutes. ",Hotel,"51.492576,-0.230044",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Best-Western-Plus-Seraphine-Hammersmith-Hotel.h4461112.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,556.74,21-Feb,28-Feb,7,3.8,844
11281808,Marlin-Apartments-Empire-Square,"Located in London City Centre, this luxury apartment building is within a 10-minute walk of The Shard and Borough Market. London Bridge and London Dungeon are also within 2 mi (3 km). Borough Underground Station is only a 3-minute walk and London Bridge Station is 9 minutes. ",Apartment,"51.501039,-0.091031",,TRUE,Pool,private pool,FALSE,4.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Marlin-Apartments-Empire-Square.h11281808.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1099.9,21-Feb,28-Feb,7,3.5,111
484259,Berjaya-Eden-Park-London-Hotel,"Located in London City Centre, this romantic hotel is within 3 mi (5 km) of Kensington Palace, Victoria Palace Theatre, and Queens Theatre. Westminster Abbey and Big Ben are also within 3 mi (5 km). Royal Oak Underground Station is 10 minutes by foot. ",Hotel,"51.512015,-0.186399",,TRUE,Pool,private pool,FALSE,3,FALSE,TRUE,https://ww5.thomascook.com/London-Hotels-Berjaya-Eden-Park-London-Hotel.h484259.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,475.2,21-Feb,28-Feb,7,3.2,"1,906"
428403,Corus-Hotel-Hyde-Park,"Located in London City Centre, this hotel is within 3 mi (5 km) of Park Lane, London Palladium Theatre, and Apollo Victoria Theatre. Westminster Bridge and Piccadilly Theatre are also within 3 mi (5 km). Holland Park Underground Station is 25 minutes by foot. ",Hotel,"51.511753,-0.177745",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Corus-Hotel-Hyde-Park.h428403.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,898.26,21-Feb,28-Feb,7,3.8,"3,783"
47621,The-Apartments-by-The-Sloane-Club,"Located in London City Centre, this apartment building is within 2 mi (3 km) of Harrods, Victoria Palace Theatre, and Apollo Victoria Theatre. Piccadilly and Green Park are also within 1 mi (2 km). Sloane Square Underground Station is only a 2-minute walk and Knightsbridge Underground Station is 17 minutes. ",Apartment,"51.491442,-0.156445",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Apartments-By-The-Sloane-Club.h47621.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,2273.6,21-Feb,28-Feb,7,4.4,7
888617,Star-Hotel-Bed-Breakfast,"Located in Hammersmith, this hotel is within 2 mi (3 km) of Hammersmith Apollo, Kensington High Street, and Westfield London Shopping Centre. Kensington Palace and Stamford Bridge Stadium are also within 3 mi (5 km). Hammersmith Station is 8 minutes by foot and Goldhawk Road Underground Station is 9 minutes. ",Hotel,"51.498199,-0.222432",,TRUE,Pool,private pool,FALSE,2,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Star-Hotel-Bed-Breakfast.h888617.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,582,21-Feb,28-Feb,7,4.5,107
26145,Copthorne-Tara-Hotel-London-Kensington,"Copthorne Tara Hotel London Kensington is located just off High Street Kensington and offers easy access to the shops and restaurants of Kensington, Knightsbridge and Notting Hill.  

",Hotel,"51.4991,-0.191641",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Copthorne-Tara-Hotel-London-Kensington.h26145.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,766.08,21-Feb,28-Feb,7,3.9,"7,068"
447037,Citadines-Aparthotel-Holborn-Covent-Garden-London,"Aparthotel in London (Downtown London) - Russell Square is within a 10-minute walk. Just a 5-minute walk from Covent Garden, this London hotel is surrounded by shops, restaurants and pubs, galleries, and a converted 19th century market. Piccadilly Circus is 1.5 km away. ",Apart hotel,"51.517753,-0.118571",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Citadines-Aparthotel-Holborn-Covent-Garden-London.h447037.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1061.79,21-Feb,28-Feb,7,4.2,"1,762"
10939,The-Grosvenor-Hotel,"Located in London City Centre, this hotel is within 2 mi (3 km) of Victoria Palace Theatre, Westminster Abbey, and Charing Cross. Prince of Wales Theatre and St. Thomas' Hospital are also within 2 mi (3 km). London Victoria Rail Station is only a 2-minute walk. ",Hotel,"51.496001,-0.145246",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Grosvenor-Hotel.h10939.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1312.01,21-Feb,28-Feb,7,4.2,"2,409"
74,Crowne-Plaza-London-Kings-Cross,"This London hotel is a short walk from King's Cross St Pancras Station, the British Museum, and Sadler's Wells Theatre. The West End is easily accessible by bus.",Hotel,"51.52666,-0.113836",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Crowne-Plaza-London-Kings-Cross.h74.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1011.96,21-Feb,28-Feb,7,4,"2,005"
11281913,Marlin-Queen-Street,"Located in London City Centre, this apartment building is within 2 mi (3 km) of Tower Bridge, Aldwych Theatre, and Lyceum Theatre. Covent Garden Market and Royal Opera House are also within 2 mi (3 km). Tower Hill Station is 15 minutes by foot and Tower Gateway Station is 17 minutes. ",Apartment,"51.511721,-0.092848",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Marlin-Queen-Street.h11281913.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=eaa8a379-cae7-4165-a946-b80547be2683HWRQ1548596779503&cancellable=false&regionId=2114&vip=false&c=25e2554b-118e-4e33-9d02-f820ad03df1f&,1268.2,21-Feb,28-Feb,7,3.7,145
22099,The-Langham,"Located in the heart of West End, at the top of the elegant boulevard of Regent Street, London’s world renowned shopping and theatre districts are just a few minutes walk away.",Hotel,"51.518061,-0.143852",,TRUE,Pool,private pool,FALSE,5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Langham.h22099.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,3105,21-Feb,28-Feb,7,4.7,804
571680,Lancaster-Gate-Hotel,This London hotel is within walking distance of Hyde Park and Paddington station. Kensington Palace and the Royal Albert Hall are both 1.5 km (1 mi.) from the hotel.,Hotel,"51.511307,-0.181941",,TRUE,Pool,private pool,FALSE,3,TRUE,FALSE,https://ww5.thomascook.com/London-Hotels-Lancaster-Gate-Hotel.h571680.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,771.78,21-Feb,28-Feb,7,3.9,"5,119"
5434488,Chiswick-Rooms,"Located in Hammersmith, this hotel is within 3 mi (5 km) of Hammersmith Apollo, Westfield London Shopping Centre, and Kensington High Street. Kensington Palace and Stamford Bridge Stadium are also within 3 mi (5 km). Stamford Brook Underground Station is only a 2-minute walk and Ravenscourt Park Underground Station is 9 minutes. ",Hotel,"51.493784,-0.245043",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Chiswick-Rooms.h5434488.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,469.8,21-Feb,28-Feb,7,3.8,397
62755,The-Nadler-Kensington,"Located in Kensington, this hotel is within a 15-minute walk of Cromwell Road, Kensington High Street, and Natural History Museum. Kensington Palace and Imperial College London are also within 1 mi (2 km). Earl's Court Station is 8 minutes by foot and Gloucester Road Underground Station is 8 minutes. ",Hotel,"51.493099,-0.189989",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-The-Nadler-Kensington.h62755.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,904.98,21-Feb,28-Feb,7,4.6,"1,245"
15119476,Nell-Gwynn-House,"Located in London City Centre, this aparthotel is 2.8 mi (4.5 km) from Aldwych Theatre and within 6 mi (10 km) of Natural History Museum and Imperial College London. Harrods and Kensington High Street are also within 6 mi (10 km). ",Apart hotel,"51.49229,-0.1658",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Nell-Gwynn-House.h15119476.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,741.23,21-Feb,28-Feb,7,3.9,72
888606,Montana-Hotel-London,"Located in Kensington, this hotel is 0.1 mi (0.1 km) from Cromwell Road and within 6 mi (10 km) of Natural History Museum and Kensington High Street. Kensington Palace and Imperial College London are also within 6 mi (10 km). ",Hotel,"51.49531,-0.18266",,TRUE,Pool,private pool,FALSE,3,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Montana-Hotel-London.h888606.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,794.7,21-Feb,28-Feb,7,4.1,366
4820957,St-James-House-Concept-Serviced-Apartments,"Located in Kensington, this apartment building is within a 15-minute walk of Westfield London Shopping Centre and Kensington High Street. Kensington Palace and Cromwell Road are also within 2 mi (3 km). Shepherd's Bush Underground Station is 7 minutes by foot and Holland Park Underground Station is 7 minutes. ",Apartment,"51.505459,-0.212682",,TRUE,Pool,private pool,FALSE,3.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-St-James-House-Concept-Serviced-Apartments.h4820957.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,665,21-Feb,28-Feb,7,3.8,192
1742184,Park-Plaza-County-Hall-London,"The hotel is perfectly located on the vibrant South Bank, by Westminster Bridge overlooking the River Thames and is within walking distance of many of the city’s most famous attractions including the London Eye, Big Ben and the Houses of Parliament. Being just 2 minutes away from London Waterloo station, Park Plaza County Hall London is the ideal choice for a London visit, whether it is for business or leisure.",Hotel,"51.501233,-0.116207",,TRUE,Pool,private pool,FALSE,4,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Park-Plaza-County-Hall-London.h1742184.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,1266.41,21-Feb,28-Feb,7,4.3,"4,460"
888830,London-House-Hotel,"This modern, London townhouse hotel is located in a residential area minutes from Hyde Park and Notting Hill, and within walking distance to Bayswater tube station and Paddington tube station, terminal of the Heathrow express.",Hotel,"51.513976,-0.189675",,TRUE,Pool,private pool,FALSE,3,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-London-House-Hotel.h888830.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,725.31,21-Feb,28-Feb,7,4.1,749
5040269,Point-A-Hotel-Westminster,"Point A Hotel - Westminster, London is just a 12-minute walk from Big Ben and the London Eye. Guests can explore London via Lambeth North Tube Station, right outside the hotel, and Waterloo Train Station is a 5-minute stroll away. Guests can reach buzzy Piccadilly and Oxford Circus in just a few stops.",Hotel,"51.499009,-0.112706",,TRUE,Pool,private pool,FALSE,2.5,FALSE,FALSE,https://ww5.thomascook.com/London-Hotels-Point-A-Hotel-Westminster.h5040269.Hotel-Information?chkin=21%2F2%2F2019&chkout=28%2F2%2F2019&rm1=a2&sort=recommended&hwrqCacheKey=ecad5454-922e-4b71-a4b0-4f7ca65b22ccHWRQ1548596799161&cancellable=false&regionId=2114&vip=false&c=4ab3320b-0ac0-4b36-9c28-6e7afd86d66e&,674.4,21-Feb,28-Feb,7,3.6,"2,893"
